380,30628.10.T.69949039,,1.44.C.4500,,,
379,30515.16.T.207648333,,1.44.C.4500,,,
378,30454.10.C.70070824,,1.44.C.4500,,,
377,30449.26.C.187510301,,1.44.C.4500,,,
376,30390.26.A.187628379,,1.44.C.4500,,,
375,30326.2.A.77334195,,1.44.C.4500,,,
374,30324.31.G.1808872,,1.44.C.4500,,,
373,30313.27.T.126370579,,1.44.C.4500,,,
372,30276.69.C.189455614,,1.44.C.4500,,,
371,29851.59.A.51171206,,29352.65.C.181430895,,29321.11.C.140439734,,1.44.C.4500,,,
370,29831.26.A.187527272,,1.44.C.4500,,,
369,29751.6.C.21232171,,1.44.C.4500,,,
368,29550.34.C.86468398,,1.44.C.4500,,,
367,29422.10.G.70092752,,1.44.C.4500,,,
366,29352.65.C.181430895,,29321.11.C.140439734,,1.44.C.4500,,,
365,29321.11.C.140439734,,1.44.C.4500,,,
364,28982.32.C.152328142,,1.44.C.4500,,,
363,28921.59.C.51175684,,1.44.C.4500,,,
362,28885.46.T.15289635,,1.44.C.4500,,,
361,28866.28.A.153244191,,1.44.C.4500,,,
360,28828.26.C.187549385,,1.44.C.4500,,,
359,28793.15.C.21994207,,1.44.C.4500,,,
358,28771.56.C.40747080,,1.44.C.4500,,,
357,28533.10.C.69759228,,1.44.C.4500,,,
356,28465.18.G.225370742,,1.44.C.4500,,,
355,28434.61.C.166897741,,1.44.C.4500,,,
354,28294.54.C.98241321,,1.44.C.4500,,,
353,28195.56.C.40877460,,1.44.C.4500,,,
352,28194.27.C.126372738,,1.44.C.4500,,,
351,28113.56.G.40770604,,1.44.C.4500,,,
350,27973.53.A.68984797,,1.44.C.4500,,,
349,27798.35.C.533581,,1.44.C.4500,,,
348,27719.32.T.152324265,,1.44.C.4500,,,
347,27636.8.C.46245424,,1.44.C.4500,,,
346,27634.26.C.187538175,,1.44.C.4500,,,
345,27570.69.C.189455616,,1.44.C.4500,,,
344,27500.49.G.47629080,,1.44.C.4500,,,
343,27485.19.G.95566176,,1.44.C.4500,,,
342,27444.1.C.175897581,,1.44.C.4500,,,
341,27436.44.G.139417594,,1.44.C.4500,,,
340,27348.26.C.187539904,,1.44.C.4500,,,
339,27317.26.C.187538893,,1.44.C.4500,,,
338,27062.26.A.187531119,,1.44.C.4500,,,
337,26893.42.T.29663782,,1.44.C.4500,,,
336,26790.29.G.38297837,,1.44.C.4500,,,
335,26704.27.A.126371820,,1.44.C.4500,,,
334,26637.48.C.176721870,,1.44.C.4500,,,
333,26553.40.C.116380061,,1.44.C.4500,,,
332,26469.60.C.38961447,,1.44.C.4500,,,
331,26404.41.C.100677662,,,
330,26318.6.C.21225110,,1.44.C.4500,,,
329,26274.10.C.69348712,,1.44.C.4500,,,
328,26063.46.T.15302324,,,
327,26043.6.T.21228377,,,
326,26000.54.C.98211393,,1.44.C.4500,,,
325,25925.6.C.21234207,,1.44.C.4500,,,
324,25906.26.C.187541607,,1.44.C.4500,,,
323,25860.27.C.126238820,,,
322,25804.6.C.21228644,,1.44.C.4500,,,
321,25762.10.G.69703686,,1.44.C.4500,,,
320,25740.44.C.139391698,,1.44.C.4500,,,
319,25559.23.A.56478835,,24154.56.C.41306768,,1.44.C.4500,,,
318,25555.26.C.187540468,,1.44.C.4500,,,
317,25506.11.A.140434501,,24154.56.C.41306768,,1.44.C.4500,,,
316,25497.41.C.100691281,,1.44.C.4500,,,
315,25466.24.C.212576893,,1.44.C.4500,,,
314,25344.32.C.152327845,,,
313,25341.41.C.100682122,,1.44.C.4500,,,
312,25318.26.C.187531068,,1.44.C.4500,,,
311,25039.8.C.46243992,,1.44.C.4500,,,
310,24911.27.A.126408758,,18088.29.C.38273468,,1.44.C.4500,,,
309,24775.58.C.47038769,,,
308,24691.41.C.100682612,,1.44.C.4500,,,
307,24672.20.C.55241711,,1.44.C.4500,,,
306,24658.3.C.23451257,,18088.29.C.38273468,,1.44.C.4500,,,
305,24592.45.T.120506404,,1.44.C.4500,,,
304,24575.66.C.228884573,,1.44.C.4500,,,
303,24274.10.C.69666045,,1.44.C.4500,,,
302,24224.41.C.100684038,,,
301,24154.56.C.41306768,,1.44.C.4500,,,
300,24144.17.C.3778609,,1.44.C.4500,,,
299,23995.59.T.51174287,,,
298,23943.66.G.228886539,,1.44.C.4500,,,
297,23805.50.C.178917613,,1.44.C.4500,,,
296,23625.20.A.55260488,,1.44.C.4500,,,
295,23619.53.C.69104626,,1.44.C.4500,,,
294,23425.2.C.77331295,,1.44.C.4500,,,
293,23416.69.G.189586488,,1.44.C.4500,,,
292,23362.20.T.55211019,,1.44.C.4500,,,
291,23331.5.C.40748474,,1.44.C.4500,,,
290,23324.8.C.46215212,,1.44.C.4500,,,
289,23260.53.C.68989645,,1.44.C.4500,,,
288,23254.9.C.54956504,,,
287,23211.33.C.9862731,,1.44.C.4500,,,
286,22993.37.C.63453820,,1.44.C.4500,,,
285,22933.53.A.69021806,,,
284,22911.42.A.29556432,,,
283,22822.61.G.166903485,,,
282,22677.48.C.176687012,,,
281,22433.56.C.40714439,,,
280,22431.29.C.38314965,,,
279,22249.61.C.166908434,,1.44.C.4500,,,
278,22209.44.C.139392007,,21943.51.C.8637925,,,
277,22188.48.C.176721843,,1.44.C.4500,,,
276,22181.27.A.126372315,,21761.41.A.100678134,,1.44.C.4500,,,
275,22151.26.A.187554969,,,
274,22112.37.G.63246491,,18088.29.C.38273468,,1.44.C.4500,,,
273,22048.37.C.63246636,,1.44.C.4500,,,
272,22031.40.G.116339375,,1.44.C.4500,,,
271,21943.51.C.8637925,,,
270,21761.41.A.100678134,,1.44.C.4500,,,
269,21634.34.G.86394557,,,
268,21573.53.T.69009425,,1.44.C.4500,,,
267,21556.8.C.46244322,,,
266,21405.29.T.38271440,,1.44.C.4500,,,
265,21288.16.T.207647001,,,
264,21135.46.C.15299141,,18088.29.C.38273468,,1.44.C.4500,,,
263,21085.48.A.176618952,,18088.29.C.38273468,,1.44.C.4500,,,
262,21063.11.G.140500219,,18088.29.C.38273468,,1.44.C.4500,,,
261,21025.61.C.166868681,,,
260,21021.61.T.166848622,,1.44.C.4500,,,
259,20862.41.C.100676169,,,
258,20848.13.G.69462840,,,
257,20833.2.A.77356343,,,
256,20588.20.C.55273184,,,
255,20513.54.A.98212140,,,
254,20457.26.T.187527325,,,
253,20437.56.T.41076901,,,
252,20413.41.C.100692162,,,
251,20368.6.C.21235083,,18088.29.C.38273468,,1.44.C.4500,,,
250,20246.32.C.152325977,,,
249,20214.34.T.86415856,,1.44.C.4500,,,
248,20013.2.C.77329004,,,
247,19934.41.G.100682265,,19757.70.A.38154053,,
246,19757.70.A.38154053,,
245,19685.46.C.15288476,,,
244,19542.37.G.63468102,,,
243,19473.24.C.212495230,,,
242,19042.23.G.56495091,,,
241,18983.32.A.152328081,,1.44.C.4500,,,
240,18964.17.C.3778042,,,
239,18908.26.T.187540410,,,
238,18877.27.C.126411398,,,
237,18757.30.C.123263335,,1.44.C.4500,,,
236,18704.10.C.70064177,,,
235,18691.20.T.55231426,,,
234,18679.56.C.40980898,,11944.27.G.126238535,,,
233,18639.60.G.38945446,,,
232,18527.27.C.126412261,,1.44.C.4500,,,
231,18438.6.C.21224685,,11944.27.G.126238535,,,
230,18323.26.T.187630621,,,
229,18207.22.A.37884228,,11944.27.G.126238535,,,
228,18205.2.A.77465318,,,
227,18198.2.C.77468565,,11944.27.G.126238535,,,
226,18138.30.A.123256098,,,
225,18088.29.C.38273468,,1.44.C.4500,,,
224,18029.56.T.40790144,,,
223,17931.27.C.126238856,,,
222,17924.61.C.166898875,,11944.27.G.126238535,,,
221,17729.28.C.153250882,,11944.27.G.126238535,,,
220,17703.18.G.225346733,,,
219,17685.33.A.9858555,,,
218,17675.66.C.228881973,,,
217,17605.6.A.21233824,,11944.27.G.126238535,,,
216,17574.57.C.49051528,,,
215,17563.54.G.98232106,,1.44.C.4500,,,
214,17542.32.C.152323726,,,
213,17448.60.C.38927712,,16293.32.C.152326474,,11944.27.G.126238535,,,
212,17423.49.C.47629503,,11944.27.G.126238535,,,
211,17251.48.C.176675216,,,
210,17213.53.C.69012003,,,
209,17035.34.C.86468427,,,
208,17024.27.A.126329647,,,
207,16816.36.G.209965744,,,
206,16721.46.C.15278201,,,
205,16498.61.A.166903404,,,
204,16491.41.A.100679645,,,
203,16486.53.C.69104580,,,
202,1.44.C.4500,,,
201,16409.56.C.40730845,,,
200,16293.32.C.152326474,,11944.27.G.126238535,,,
199,16127.32.T.152326537,,,
198,16120.8.T.46230698,,,
197,16091.32.C.152325778,,,
196,16074.53.C.68950419,,,
195,15943.19.C.95560476,,11981.26.C.187524659,,,
194,15910.46.C.15302811,,,
193,15909.1.C.175898532,,,
192,15817.10.C.69685142,,,
191,15725.6.T.21234354,,,
190,15649.56.C.40828016,,,
189,15636.53.C.69104606,,,
188,15540.1.A.175898674,,,
187,15311.8.C.46244064,,,
186,15238.33.C.10274172,,,
185,15177.22.G.37866431,,,
184,15142.60.T.38888649,,,
183,15059.20.G.55087040,,,
182,14890.46.G.15288359,,,
181,14662.19.G.95598918,,,
180,14614.61.C.166847775,,,
179,14455.6.T.21230070,,,
178,14168.26.T.187628587,,,
177,14162.51.T.8717740,,11944.27.G.126238535,,,
176,14112.27.T.126372791,,11944.27.G.126238535,,,
175,13928.9.C.54945651,,,
174,13923.41.G.100684967,,,
173,13752.10.C.69685214,,,
172,13721.19.C.95570055,,,
171,13652.20.C.55273017,,11981.26.C.187524659,,,
170,13598.6.C.21234902,,,
169,13323.61.G.166859147,,,
168,13297.1.C.175898239,,,
167,13229.24.T.212543815,,11981.26.C.187524659,,,
166,13110.41.C.100677582,,,
165,12938.70.T.38151572,,
164,12860.22.G.37868201,,,
163,12855.46.C.15276285,,,
162,12813.52.C.113519871,,,
161,12736.46.C.15291798,,,
160,12646.70.C.38122189,11944.27.G.126238535,,,
159,12633.45.C.120458964,,11981.26.C.187524659,,,
158,12567.70.C.38131107,,
157,12566.52.G.113518217,,11944.27.G.126238535,,,
156,12440.34.C.86479772,,,
155,12252.51.G.8737734,,,
154,12107.70.C.38155179,,
153,11981.26.C.187524659,,,
152,11961.27.A.126371986,,,
151,11944.27.G.126238535,,,
150,11937.61.A.166915081,,,
149,11835.41.C.100686937,,,
148,11778.26.C.187539873,,,
147,11708.34.C.86493650,,,
146,11589.25.T.148526920,,,
145,11471.6.C.21241946,,,
144,11460.51.C.8737748,,,
143,11429.36.T.209961889,,,
142,11330.60.T.38892031,,,
141,11204.27.A.126412573,,,
140,10983.10.C.70071191,,,
139,10902.66.G.228883474,,,
138,10775.41.C.100678385,,,
137,10768.45.C.120458296,,,
136,10713.59.A.51175380,,,
135,10588.53.T.68950420,,,
134,10416.66.C.228884366,,,
133,10301.70.A.38120094,,
132,10271.52.A.113518454,,,
131,10184.1.G.175898977,,,
130,10133.66.C.228883384,,,
129,9975.54.G.98209302,,,
128,9960.32.A.152327250,,,
127,9941.25.C.148525941,,,
126,9895.41.G.100686315,,,
125,9730.21.C.16475422,,,
124,9712.45.A.120510190,,,
123,9698.61.G.166866329,,,
122,9666.27.A.126373582,,,
121,9635.2.C.77375655,,,
120,9564.6.G.21229487,,,
119,9518.57.C.49050884,,9364.48.C.176639138,,,
118,9472.70.T.38121506,,
117,9364.48.C.176639138,,,
116,9240.6.A.21242676,,,
115,9199.19.C.95572059,,,
114,9188.46.C.15299083,,8726.53.G.69058552,,,
113,9170.56.C.40757458,,,
112,9149.34.C.86493636,,,
111,9145.46.C.15276759,,,
110,9065.66.T.228883079,,,
109,8980.6.T.21234575,,,
108,8869.61.T.166897936,,,
107,8742.49.T.47629487,,,
106,8733.15.G.21971122,,,
105,8726.53.G.69058552,,,
104,8714.41.C.100684107,,,
103,8683.27.C.126402691,,,
102,8681.68.A.7579584,,,
101,8653.45.C.120462948,,,
100,8567.14.C.68835688,,,
99,8486.24.C.212652807,,,
98,8293.66.A.228882841,,,
97,8293.18.C.225343060,,,
96,8200.46.A.15272164,,,
95,7929.56.T.41514457,,,
94,7892.46.C.15284887,,,
93,7789.38.G.10602834,,,
92,7397.11.C.140439637,,,
91,7384.34.C.86468639,,,
90,7316.23.C.56486563,,,
89,7308.61.G.166894417,,,
88,7269.6.C.21231648,,,
87,7120.12.C.202131345,,,
86,7101.28.G.153332493,,,
85,6664.45.C.120466516,,,
84,6660.2.C.77331312,,,
83,6653.61.T.166898921,,,
82,6392.20.T.55221764,,,
81,6356.36.T.209965685,,,
80,6319.8.G.46245669,,,
79,6305.21.C.16456808,,,
78,6276.20.T.55224325,,,
77,6253.33.C.9943657,,,
76,6151.10.C.69653853,,,
75,6150.20.G.55259513,,,
74,6052.42.C.29550519,,,
73,6045.70.T.38120220,,
72,5985.50.G.178947089,,,
71,5940.48.C.176631243,,,
70,5912.26.C.187509818,,,
69,5535.24.C.212989585,,4456.65.C.181430809,,,
68,5506.25.C.148525845,,,
67,5298.19.C.95570102,,4244.58.C.47030494,,,
66,5236.45.G.120466400,,4456.65.C.181430809,,,
65,5185.6.C.21242706,,,
64,5177.20.A.55249140,,4981.46.G.15311644,,,
63,5129.34.C.86415744,,,
62,4981.46.G.15311644,,,
61,4833.6.C.21232957,,,
60,4775.25.C.148511124,,,
59,4706.6.G.21229079,,,
58,4660.26.C.187534266,,,
57,4456.65.C.181430809,,,
56,4415.10.G.69348574,,,
55,4414.61.C.166894301,,,
54,4380.54.A.98268721,,,
53,4324.27.G.126400915,,,
52,4293.48.C.176637034,,,
51,4244.58.C.47030494,,,
50,4244.61.A.166859090,,,
49,4170.11.T.140534610,,1425.32.G.152329662,,,
48,4149.70.G.38131142,,
47,4080.64.C.128848636,,,
46,4029.2.C.77465259,,3542.6.C.21260038,,,
45,4028.51.T.8665638,,,
44,3967.66.T.228883448,,,
43,3953.26.A.187539189,,1425.32.G.152329662,,,
42,3806.26.C.187509902,,,
41,3784.56.A.40733225,,,
40,3655.50.C.178921343,,,
39,3554.66.G.228882898,,,
38,3542.6.C.21260038,,,
37,3342.33.G.9858308,,,
36,3335.34.G.86394555,,,
35,3087.69.C.189590664,,,
34,2976.44.C.139393351,,,
33,2953.6.T.21225482,,,
32,2939.6.A.21229008,,,
31,2923.50.C.178928026,,,
30,2802.10.C.70098675,,,
29,2800.23.A.56495423,,,
28,2775.57.C.48955529,,,
27,2763.37.T.63473106,,,
26,2684.26.C.187517784,,,
25,2640.23.C.56495717,,,
24,2424.25.A.148504778,,,
23,2387.62.C.47147582,,,
22,2290.46.C.15298051,,,
21,1813.52.T.113519207,,,
20,1761.46.T.15280971,,,
19,1705.40.G.116397718,,,
18,1562.24.G.213403195,,,
17,1425.32.G.152329662,,,
16,1227.26.G.187549326,,,
15,1149.4.A.105246520,,622.16.T.207647025,,,
14,1076.11.G.140477834,,,
13,956.51.A.8722120,,,
12,931.7.T.27089740,,,
11,879.2.A.77393225,,,
10,622.16.T.207647025,,,
9,530.40.A.116397763,,,
8,452.20.C.55224463,,,
7,426.50.C.178928068,,,
6,348.28.T.153332828,,,
5,267.34.A.86416252,,,
4,137.44.A.139412619,,,
3,122.26.T.187629176,,,
2,118.48.A.176694639,,,
1,100.16.A.207640008,,,
0,,
